Headline,Source,Published,Type,Video ID,Published URL,User_ID,Team_ID,Platform_ID
Headline_0d53f835f153,https://obfuscated.source.example/f851eb613fc1a475,No,interview,649476725,,3,1,
Headline_cd5f2f311819,https://obfuscated.source.example/60026e72b3d41f7a,No,interview,66128445,,3,1,
Headline_11602de2dc08,https://obfuscated.source.example/c83daa4e053cef36,No,special reports,991150810,,3,1,
Headline_d0a78c7ac21b,https://obfuscated.source.example/f4769ccfd3ace8cf,No,press conference,118150309,,3,1,
Headline_bc7cd98d8e3f,https://obfuscated.source.example/09b7ef96509e02d7,No,press conference,482084290,,3,1,
Headline_43a9ea270533,https://obfuscated.source.example/4086f43e6e2da740,No,press conference,200898329,,3,1,
Headline_2b76b1711915,https://obfuscated.source.example/27467eb5ccc74347,No,special reports,526388636,,3,1,
Headline_d743ba78638b,https://obfuscated.source.example/1efb162c8d307ed2,No,press conference,707389797,,3,1,
Headline_7c6b879a6ac6,https://obfuscated.source.example/1efb162c8d307ed2,No,special reports,672651994,,3,1,
Headline_222fcc16e8ff,https://obfuscated.source.example/1f928c4a261d8f6e,No,interview,43741793,,24,1,
Headline_a23b4885d8e9,https://obfuscated.source.example/234e6d02b984bf06,No,interview,524212464,,24,1,
Headline_f8edf9e7f1ab,https://obfuscated.source.example/5ac3788afe8fe5cc,No,interview,918451100,,3,1,
Headline_bc4448a582cf,https://obfuscated.source.example/bc66ea41458e0fdc,No,interview,609735724,,3,1,
Headline_ab52a372a4fc,https://obfuscated.source.example/d5ded9e7c21a5159,No,speech,305618738,,3,1,
Headline_60984dfbbf7b,https://obfuscated.source.example/2c4f4d73713eb0fa,No,speech,361145000,,3,1,
Headline_dc8c7466c375,https://obfuscated.source.example/6aa59d4c115013c4,No,speech,279597781,,3,1,
Headline_c5abb6ca68e6,https://obfuscated.source.example/4aaf744e49bc49a3,No,interview,79671696,,3,1,
Headline_a6052c76c949,https://obfuscated.source.example/1d7a9a9f9bc8d500,No,interview,119193896,,3,1,
Headline_d0de8291024f,https://obfuscated.source.example/52df20931d418e24,No,interview,714718393,,3,1,
Headline_9c43ebfd623e,https://obfuscated.source.example/2bd9d4a5fe3d585b,No,speech,791033179,,3,1,
Headline_5f91d25b8e7f,https://obfuscated.source.example/a25525bf07d2a8db,No,speech,70412599,,3,1,
Headline_3d57d62bbbc4,https://obfuscated.source.example/16a5db3790b80eb2,No,interview,601356071,,3,1,
Headline_d4fa473380f1,https://obfuscated.source.example/16a5db3790b80eb2,No,speech,593326205,,3,1,
,https://obfuscated.source.example/3a5bcf8d6e745c73,No,press conference,725591526,,3,1,
,https://obfuscated.source.example/89a6848a3390ea57,No,special reports,478077684,,3,1,
Headline_1878f9a4a95b,https://obfuscated.source.example/7b4a442ede1da9e4,No,interview,886896551,,3,1,
Headline_c9ddb9ae22cf,https://obfuscated.source.example/7b4a442ede1da9e4,No,speech,271329802,,3,1,
Headline_a0732c3f6986,https://obfuscated.source.example/e6f58ec8febe6e5e,No,speech,530231362,,5,1,
Headline_4016afb5e69b,https://obfuscated.source.example/ee783f7c03afd7ff,No,speech,3622312,,5,1,
Headline_f1f11bd6c5d3,https://obfuscated.source.example/013f46fa5519103c,No,speech,508134591,,5,1,
Headline_e5fcfa84e137,https://obfuscated.source.example/4043b1f64138f217,No,speech,548896547,,5,1,
Headline_a97a41c0bcb9,https://obfuscated.source.example/8f108cec47b969ce,No,interview,4200635,,5,1,
Headline_fd4999232a14,https://obfuscated.source.example/6388cf1d8f2bed23,No,special reports,202089744,,5,1,
Headline_b1816104d494,https://obfuscated.source.example/dfee8f0c67db5be3,No,press conference,830031933,,5,1,
Headline_bbfc5f4182e4,https://obfuscated.source.example/61966e994e4b37ed,No,press conference,216595656,,5,1,
Headline_720fcb0a36f2,https://obfuscated.source.example/61966e994e4b37ed,No,special reports,281542816,,5,1,
Headline_7c103f792134,https://obfuscated.source.example/61966e994e4b37ed,No,interview,542667445,,5,1,
Headline_920070a3d690,https://obfuscated.source.example/61966e994e4b37ed,No,speech,698812575,,5,1,
Headline_de6ac72162b7,https://obfuscated.source.example/f1354077565a07ab,No,news bulletin,147036586,,14,1,
Headline_20e4e5cf9d97,https://obfuscated.source.example/87a84a984cc147e9,No,press conference,713079077,,5,1,
Headline_6fc5ab312ebf,https://obfuscated.source.example/fce7243daee1f82a,No,press conference,134835933,,5,1,
Headline_c2dbffc606c8,https://obfuscated.source.example/8ede2db77f56f15d,No,press conference,198440175,,5,1,
Headline_3c71ce9575d2,https://obfuscated.source.example/9eb29b5adfe7401f,No,special reports,995623441,,5,1,
Headline_2836b618ccf7,https://obfuscated.source.example/26935a35e7eb0e04,No,special reports,761463977,,5,1,
Headline_1dc8e314b553,https://obfuscated.source.example/e0914ba38336aa5f,No,interview,897763546,,5,1,
Headline_d2a045943df8,https://obfuscated.source.example/7fe2deb6699836be,No,interview,922652002,,5,1,
Headline_d27fbba32536,https://obfuscated.source.example/8ae0a657dde11d3f,No,speech,221084379,,5,1,
Headline_c17305c9803f,https://obfuscated.source.example/32514e75ef245115,No,speech,88063012,,5,1,
Headline_8856908c4d10,https://obfuscated.source.example/013f46fa5519103c,No,press conference,558302670,,5,1,
Headline_f5fef8276469,https://obfuscated.source.example/013f46fa5519103c,No,special reports,426221018,,5,1,
Headline_7a8f600dfbc9,https://obfuscated.source.example/013f46fa5519103c,No,interview,150580818,,5,1,
Headline_2076cdd7e5ae,https://obfuscated.source.example/013f46fa5519103c,No,speech,789736663,,5,1,
Headline_aeec8452353a,https://obfuscated.source.example/939971bfa6ab04a1,No,speech,617539426,,5,1,
Headline_56efda06a282,https://obfuscated.source.example/61966e994e4b37ed,No,speech,713074218,,5,1,
Headline_2cf382cb72eb,https://obfuscated.source.example/941de59dd0c3c40a,No,speech,526012342,,5,1,
Headline_c21c221e6cee,https://obfuscated.source.example/2aba328a771823df,No,interview,860613009,,5,1,
Headline_b4c3d52a15cb,https://obfuscated.source.example/6ef2b61476630c44,No,special reports,837146119,,5,1,
Headline_26daca5c0e9c,https://obfuscated.source.example/d3232d3e65a2a85e,No,press conference,422743565,,5,1,
Headline_848d3838d5c2,https://obfuscated.source.example/61966e994e4b37ed,No,press conference,883914009,,5,1,
Headline_7ff06f56e52a,https://obfuscated.source.example/61966e994e4b37ed,No,special reports,481142295,,5,1,
Headline_137ee45bc32d,https://obfuscated.source.example/61966e994e4b37ed,No,interview,61008890,,5,1,
Headline_2c2f92d18d87,https://obfuscated.source.example/61966e994e4b37ed,No,speech,750109607,,5,1,
Headline_e349e336a043,https://obfuscated.source.example/42d2654ebe8746f0,No,news bulletin,568968628,,2,1,
Headline_328558ee1c23,https://obfuscated.source.example/42d2654ebe8746f0,No,news bulletin,168835012,,2,1,
Headline_e0a3b27902d8,https://obfuscated.source.example/201dfd10f23859b6,No,special reports,689861943,,3,1,
Headline_ea4334be2c21,https://obfuscated.source.example/61966e994e4b37ed,No,special reports,12431940,,3,1,
Headline_12330a9de91a,https://obfuscated.source.example/4e58ffe2c32594b0,No,interview,376177432,,5,1,
Headline_a38971658fca,https://obfuscated.source.example/51f1d4ffd4a113ae,No,interview,223260937,,5,1,
Headline_f40d5e0db7df,https://obfuscated.source.example/013f46fa5519103c,No,interview,507554707,,5,1,
Headline_e3387fc0056c,https://obfuscated.source.example/2e00536451ff8dfa,No,speech,81403486,,5,1,
Headline_0cc6763f40a5,https://obfuscated.source.example/0cb0ba34410aa2f3,No,special reports,708315593,,5,1,
Headline_954dfadea408,https://obfuscated.source.example/0a32741d911540bf,No,special reports,482571311,,3,1,
Headline_cc06611645e0,https://obfuscated.source.example/2e00536451ff8dfa,No,special reports,387241226,,3,1,
Headline_828159e44d30,https://obfuscated.source.example/6109620d28d2e9d7,No,interview,594466941,,24,1,
Headline_e37ccce01136,https://obfuscated.source.example/22e14f62c19838b7,No,interview,605593303,,24,1,
Headline_3b84f9342dfd,https://obfuscated.source.example/8f0c339c653339f8,No,interview,348096533,,24,1,
Headline_dc91c96e812b,https://obfuscated.source.example/69608ba073bfb416,No,news bulletin,16769129,,24,1,
Headline_6ef7dc733662,https://obfuscated.source.example/0b0b735c79f0a107,No,news bulletin,460912550,,24,1,
Headline_cdf378aa0cdb,https://obfuscated.source.example/fa7299758a56a5d9,No,news bulletin,81919020,,24,1,
Headline_a82093bd7ddb,https://obfuscated.source.example/e7a62061f84390e7,No,news bulletin,606385502,,24,1,
Headline_1aaf008bbee8,https://obfuscated.source.example/123354d6fff7339c,No,news bulletin,287828804,,24,1,
Headline_6de7f10a2ecd,https://obfuscated.source.example/42d2654ebe8746f0,No,news bulletin,248090561,,24,1,
Headline_a2d51efba549,https://obfuscated.source.example/c40b2cda8cf9b257,No,news bulletin,335328420,,24,1,
Headline_ee05945d78a6,https://obfuscated.source.example/234e6d02b984bf06,No,news bulletin,780503545,,24,1,
Headline_fb46c8b771ef,https://obfuscated.source.example/6d75344fd76337b3,No,news bulletin,59776857,,24,1,
Headline_858379f31dbc,https://obfuscated.source.example/de8011e794125437,No,speech,649911514,,5,1,
Headline_6cd3cf8ebb32,https://obfuscated.source.example/51612c25774854eb,No,special reports,311152507,,24,1,
Headline_ca242bfffe97,https://obfuscated.source.example/de8011e794125437,No,special reports,545893327,,24,1,
Headline_2ddbd1ffbffe,https://obfuscated.source.example/855dc1a904741900,No,interview,980372939,,24,1,
Headline_ffc0ea1380bb,https://obfuscated.source.example/bfc43657eb6e9cf5,No,interview,750070761,,24,1,
Headline_9b7a8124a171,https://obfuscated.source.example/6b111f7af19d3dcd,No,speech,26153801,,24,1,
Headline_cf2d644079ed,https://obfuscated.source.example/edbd0c26fec1b1c7,No,interview,986400682,,24,1,
Headline_57903d1dc93f,https://obfuscated.source.example/edbd0c26fec1b1c7,No,speech,50855943,,24,1,
Headline_98f45c0b36f1,https://obfuscated.source.example/1296f866e725904a,No,press conference,254836042,,24,1,
Headline_43a5988dc991,https://obfuscated.source.example/abb41daa5b09efbb,No,news bulletin,561566006,,18,1,
Headline_606979af37e9,https://obfuscated.source.example/59dd34ed23744316,No,special reports,200119677,,5,1,
Headline_9468dcac46f0,https://obfuscated.source.example/121f37b5d6c9c21a,No,press conference,504120857,,5,1,
Headline_911cadd8f00f,https://obfuscated.source.example/234e6d02b984bf06,No,press conference,801122796,,5,1,
Headline_158ce2d5bc21,https://obfuscated.source.example/234e6d02b984bf06,No,special reports,897343879,,5,1,
Headline_61ba7e4bd3a6,https://obfuscated.source.example/0478928a88a560a0,No,interview,981937591,,5,1,
Headline_cbf4c760076e,https://obfuscated.source.example/234e6d02b984bf06,No,interview,697996975,,5,1,
Headline_0aa72cd722b5,https://obfuscated.source.example/3e36a3962e968c97,No,interview,95820014,,24,1,
Headline_b446a6c72f50,https://obfuscated.source.example/6c3be79385d9f068,No,press conference,386470631,,24,1,
Headline_c8b988541b7a,https://obfuscated.source.example/270a640a406fb214,No,speech,169476602,,24,1,
Headline_2cf382cb72eb,https://obfuscated.source.example/118c49bdf2a16c0a,No,press conference,911327514,,24,1,
Headline_2e24e0042226,https://obfuscated.source.example/fe314a8a58f11a80,No,speech,405047191,,24,1,
Headline_24339aa28ca1,https://obfuscated.source.example/a278a96574b8051e,No,special reports,385230759,,24,1,
Headline_e6955d45bfdb,https://obfuscated.source.example/e9e312c60584eec4,No,speech,55853532,,24,1,
Headline_e1c71f143d4e,https://obfuscated.source.example/2fa19146e0797cd0,No,interview,206094134,,24,1,
Headline_730229fbc639,https://obfuscated.source.example/07fc7220089dfc0f,No,interview,275742592,,24,1,
Headline_61c460dff019,https://obfuscated.source.example/c4646e1994f2800a,No,speech,997662352,,24,1,
Headline_683038a051c0,https://obfuscated.source.example/f79cddfbd88e5578,No,speech,168196812,,24,1,
Headline_d75535f44d41,https://obfuscated.source.example/234e6d02b984bf06,No,interview,239380170,,24,1,
Headline_c5f1f8549c3b,https://obfuscated.source.example/234e6d02b984bf06,No,speech,299250112,,24,1,
Headline_c1a6a5cba769,https://obfuscated.source.example/234e6d02b984bf06,No,press conference,937741408,,24,1,
Headline_746be5bc6745,https://obfuscated.source.example/234e6d02b984bf06,No,special reports,496839849,,24,1,
Headline_4ba96cd8a10f,https://obfuscated.source.example/ef36e1a3ec817a61,No,special reports,339584637,,11,1,
Headline_1b3d53b3159e,https://obfuscated.source.example/013f46fa5519103c,No,interview,40292656,,24,1,
Headline_00ef49eb3086,https://obfuscated.source.example/8a3d426cc45ea582,No,special reports,763543111,,11,1,
Headline_e1c71f143d4e,https://obfuscated.source.example/013f46fa5519103c,No,speech,343739357,,24,1,
Headline_4d5d63b9e94f,https://obfuscated.source.example/f9524c6ef8731364,No,news bulletin,784598875,,11,1,
Headline_6a374c98d6cb,https://obfuscated.source.example/e614206eab548d63,No,special reports,817642242,,11,1,
Headline_7f556d3c3c43,https://obfuscated.source.example/e614206eab548d63,No,special reports,109788609,,11,1,
Headline_4d5d63b9e94f,https://obfuscated.source.example/845ff8d2e8577af2,No,news bulletin,321458074,,11,1,
Headline_bf6652dcabda,https://obfuscated.source.example/59dbadda6bc9fb04,No,interview,51228909,,5,1,
Headline_920070a3d690,https://obfuscated.source.example/5e185e1e845784b0,No,speech,891034129,,3,1,
Headline_4eae8f19dc35,https://obfuscated.source.example/dd93b0f50c6d3168,No,speech,367318185,,3,1,
Headline_42670e079741,https://obfuscated.source.example/59dbadda6bc9fb04,No,speech,400962012,,3,1,
Headline_bcffe64548b5,https://obfuscated.source.example/b92f632896bd1fcb,No,interview,404101383,,24,1,
Headline_8987b1c90149,https://obfuscated.source.example/0f6d5cad56a9a589,No,interview,743708548,,24,1,
Headline_d19047334419,https://obfuscated.source.example/c5853162be118cc7,No,interview,943256242,,24,1,
Headline_81c86cc039bc,https://obfuscated.source.example/50ff750ff886261e,No,interview,866099209,,24,1,
Headline_bfeed4134eb3,https://obfuscated.source.example/b62d444f28281f78,No,interview,620661349,,24,1,
Headline_1d69f184acf5,https://obfuscated.source.example/25502176f9ef7ff8,No,interview,970481186,,1,1,
Headline_4735b7bf3f97,https://obfuscated.source.example/02c705cad456712b,No,interview,894433156,,1,1,
Headline_3b88201b3e81,https://obfuscated.source.example/48bcac7b5e68295a,No,interview,844009110,,1,1,
Headline_dc7f685c07ab,https://obfuscated.source.example/9f760dd21d8a21ad,No,interview,592705703,,1,1,
Headline_6a0478dd6a2d,https://obfuscated.source.example/28f3dc6c688946e4,No,interview,185964086,,1,1,
Headline_fee6f074b170,https://obfuscated.source.example/d335780dce814eaa,No,interview,601231348,,1,1,
Headline_fba69c140332,https://obfuscated.source.example/d2654a09ba2d9d3d,No,interview,790011115,,1,1,
Headline_513c38c60be8,https://obfuscated.source.example/c0dd55f838782e06,No,interview,258644704,,1,1,
Headline_a5fad11f9229,https://obfuscated.source.example/9353a9f2c15c62ec,No,interview,143787697,,1,1,
Headline_9a5c381f51d2,https://obfuscated.source.example/45ea50cda8489508,No,interview,781563667,,1,1,
Headline_e2beae61f14d,https://obfuscated.source.example/4556caaa0c7f4d6b,No,interview,986199738,,1,1,
Headline_8f651587c7a5,https://obfuscated.source.example/7c3cd4f3f205f908,No,interview,225108564,,1,1,
Headline_a6a8240c5e6f,https://obfuscated.source.example/c18fed4aad8c3022,No,interview,626653307,,1,1,
Headline_00f3f8fb4875,https://obfuscated.source.example/8bb095f43936dba9,No,interview,80374939,,1,1,
Headline_532452fd6f54,https://obfuscated.source.example/8f3826f43bfd1b98,No,interview,381760886,,5,1,
Headline_7cb7aa12dda2,https://obfuscated.source.example/5b79cae1944a9651,No,news bulletin,260575309,,3,1,
Headline_7cdfd151fb3c,https://obfuscated.source.example/845ff8d2e8577af2,No,news bulletin,774372797,,3,1,
Headline_4666e89190fc,https://obfuscated.source.example/8b689d22242af0c7,No,speech,757919402,,1,1,
Headline_4a5dc670161f,https://obfuscated.source.example/dbbd2166359ffbf2,No,speech,420275662,,1,1,
Headline_ef3d5f4fb8d1,https://obfuscated.source.example/fc7e8ab7b8434769,No,speech,166394170,,1,1,
Headline_2d65432370f3,https://obfuscated.source.example/3df15d3aca6adb69,No,interview,968217379,,3,1,
Headline_2ee069be1926,https://obfuscated.source.example/e736723ab25a8177,No,interview,132752358,,3,1,
Headline_8ca2e8365f4d,https://obfuscated.source.example/908782b7eee0a5b6,No,interview,702684869,,3,1,
Headline_1b3d53b3159e,https://obfuscated.source.example/620015cfa068628d,No,interview,146382534,,3,1,
Headline_d3c3c4b54994,https://obfuscated.source.example/6dd2321c43d3b561,No,special reports,625462614,,24,1,
Headline_d5723c6fb262,https://obfuscated.source.example/e54223d7b6c62f62,No,special reports,348733610,,24,1,
Headline_1f1b62a52148,https://obfuscated.source.example/5adbc45931fb73a7,No,press conference,616315031,,24,1,
Headline_3b65f29df2f0,https://obfuscated.source.example/d93311ebf132d59a,No,press conference,708261473,,24,1,
Headline_7e81493485f4,https://obfuscated.source.example/caea88f54647c5a7,No,speech,150380330,,24,1,
Headline_accde27b22db,https://obfuscated.source.example/234e6d02b984bf06,No,press conference,179188227,,24,1,
Headline_7a5d6ca056d7,https://obfuscated.source.example/281777e60c74651b,No,speech,806055238,,24,1,
Headline_6730d8798c0d,https://obfuscated.source.example/c478073106030f5c,No,speech,92527721,,24,1,
Headline_04956cb061cc,https://obfuscated.source.example/dbf2dd81a46a8ba1,No,interview,98285058,,24,1,
Headline_34e8ff34610a,https://obfuscated.source.example/eb953e8775d6cbe9,No,interview,568379338,,24,1,
Headline_73bca4898c41,https://obfuscated.source.example/bd47a5c40d05ea1a,No,special reports,868102932,,24,1,
Headline_04bee3c11082,https://obfuscated.source.example/234e6d02b984bf06,No,interview,391498870,,24,1,
Headline_7c8ed7360f98,https://obfuscated.source.example/c8c8d123ea6f1906,No,speech,571537009,,24,1,
Headline_e412caee49a9,https://obfuscated.source.example/9327a40f142d3e15,No,speech,186084636,,3,1,
Headline_a4a3d8ac57df,https://obfuscated.source.example/8aadf302bdb3e95c,No,speech,463650278,,3,1,
Headline_ff402ffd3dec,https://obfuscated.source.example/91692de309866bc7,No,speech,988990264,,3,1,
,https://obfuscated.source.example/91692de309866bc7,No,speech,191369946,,3,1,
Headline_b56b96707149,https://obfuscated.source.example/49aaf4c0e797ebbe,No,speech,162266157,,24,1,
Headline_dd7ea6b529fe,https://obfuscated.source.example/cba6c7e810ea36e8,No,speech,881438757,,24,1,
Headline_475170511efd,https://obfuscated.source.example/5350a819ec368b4f,No,speech,250954289,,24,1,
Headline_8c73af6153fd,https://obfuscated.source.example/b4b054e82681c3f1,No,speech,673046197,,3,1,
,https://obfuscated.source.example/7952bf5c0b591c11,No,speech,149408851,,3,1,
Headline_2cc268527322,https://obfuscated.source.example/4a430947a18f5e84,No,speech,83653199,,3,1,
,https://obfuscated.source.example/e8a6657ee5075a8f,No,speech,745699256,,3,1,
,https://obfuscated.source.example/6a591049f458b60f,No,speech,610827020,,3,1,
,https://obfuscated.source.example/43f9122cb98e5587,No,news bulletin,128797662,,2,1,
Headline_014cbca8a05a,https://obfuscated.source.example/49476bbcdde6f203,No,speech,177662568,,3,1,
,https://obfuscated.source.example/9eb9c915628fc43f,No,news bulletin,707031614,,2,1,
Headline_f1266acb93a8,https://obfuscated.source.example/fb58288a4f92bdce,No,news bulletin,708963417,,1,1,
Headline_ebcab34f1738,https://obfuscated.source.example/788724e125491ed5,No,news bulletin,118070824,,1,1,
Headline_9b680f388b87,https://obfuscated.source.example/79fe40f52593f034,No,news bulletin,334248839,,1,1,
Headline_479b78778e9b,https://obfuscated.source.example/7762ff1006e3ba2a,No,news bulletin,275328053,,1,1,
Headline_1343de250ac4,https://obfuscated.source.example/5f460bbbfed7e122,No,news bulletin,679784427,,1,1,
Headline_fc75c20b3cd9,https://obfuscated.source.example/9ed7d70cf42fcba8,No,news bulletin,419344770,,1,1,
Headline_0203f0720a95,https://obfuscated.source.example/a5dc671dd4b10644,No,news bulletin,28377801,,1,1,
Headline_5aae00192730,https://obfuscated.source.example/e0fefc0ecadcd599,No,news bulletin,286637910,,1,1,
Headline_3e0b86ad96ef,https://obfuscated.source.example/c72f4758a3a0f186,No,news bulletin,946412863,,1,1,
Headline_887261a3c6ee,https://obfuscated.source.example/dea11d031cae59db,No,news bulletin,142616334,,1,1,
Headline_041ead80f7de,https://obfuscated.source.example/6c31d9f4a435fbc1,No,news bulletin,235844710,,1,1,
Headline_ab7b21c64c59,https://obfuscated.source.example/b489c21226879c65,No,news bulletin,913816200,,1,1,
Headline_26011fb2867e,https://obfuscated.source.example/bc85dbd0ceafbb18,No,news bulletin,654375373,,1,1,
Headline_56a1fb833dca,https://obfuscated.source.example/19abb23929b5b502,No,news bulletin,123972253,,1,1,
Headline_b9955fc0e681,https://obfuscated.source.example/c7df3fd47c35e721,No,news bulletin,79250430,,1,1,
Headline_db9f0c7f6970,https://obfuscated.source.example/b065bc3b1f7153df,No,news bulletin,754530083,,1,1,
Headline_eafbc4a06463,https://obfuscated.source.example/66b7c0e2f8d8689a,No,news bulletin,492986925,,1,1,
Headline_d89f96e0e3ce,https://obfuscated.source.example/6e01ecffc496e95a,No,news bulletin,302652779,,1,1,
Headline_5aca075b46e1,https://obfuscated.source.example/65917edf7280b94f,No,news bulletin,578936620,,1,1,
Headline_bf42a3c46e50,https://obfuscated.source.example/e73f8f91a7290ad1,No,news bulletin,616699506,,1,1,
,https://obfuscated.source.example/ccfdffbc7d73ced3,No,press conference,836147415,,24,1,
,https://obfuscated.source.example/7b984f5a72b613f1,No,news bulletin,534920946,,24,1,
Headline_12451b157537,https://obfuscated.source.example/3eb72766f3d75804,No,news bulletin,702772040,,13,1,
Headline_a1e9c4cb1e05,https://obfuscated.source.example/9ad782ae8a08407c,No,news bulletin,891506666,,13,1,
Headline_be8d3d23cbb1,https://obfuscated.source.example/ca41e2486a1c1e3d,No,interview,202968972,,3,1,
Headline_222fcc16e8ff,https://obfuscated.source.example/ce4abbf30df05972,No,interview,634260129,,3,1,
Headline_e638d4fe7e5b,https://obfuscated.source.example/3cb68726c4ab9a34,No,interview,115926013,,3,1,
Headline_1c88bcea92c1,https://obfuscated.source.example/49104e3306e17741,No,press conference,516435335,,5,1,
Headline_b6a05cbbcd8f,https://obfuscated.source.example/1f63a6f7eb090ad0,No,press conference,804705144,,5,1,
Headline_d2cb96d2154e,https://obfuscated.source.example/f8e13b49c966d3ce,No,press conference,34826978,,24,1,
Headline_3b024469358a,https://obfuscated.source.example/4f0cea89e992eba6,No,press conference,887891858,,24,1,
Headline_3085195f0252,https://obfuscated.source.example/1f63a6f7eb090ad0,No,press conference,851926642,,24,1,
Headline_686cdadd936a,https://obfuscated.source.example/950dbd9ac2e7db81,No,press conference,368366066,,24,1,
Headline_4c0d05e559a6,https://obfuscated.source.example/ca66d4b138c61e9f,No,press conference,827311569,,24,1,
Headline_64b728c7c324,https://obfuscated.source.example/1785f1916a971508,No,press conference,6996338,,24,1,
Headline_338cf0650805,https://obfuscated.source.example/9dddd7730309d5a8,No,press conference,519055458,,24,1,
Headline_67a6735e9f1d,https://obfuscated.source.example/769f2b4d01184ea7,No,speech,359865348,,5,1,
Headline_9f6417af4bb2,https://obfuscated.source.example/d113c345d56ec449,No,speech,326891136,,5,1,
Headline_45da22f0614c,https://obfuscated.source.example/468250f52e1a9292,No,interview,528776923,,3,1,
Headline_3eb8cb69a5ce,https://obfuscated.source.example/0edb153e03302501,No,interview,74822204,,3,1,
Headline_f0f760152391,https://obfuscated.source.example/27f2da904076375b,No,special reports,704289617,,24,1,
Headline_532452fd6f54,https://obfuscated.source.example/4464c156405bd589,No,interview,148978999,,3,1,
Headline_ff1ce0a98280,https://obfuscated.source.example/d5ce3b748211adfb,No,interview,930277765,,24,1,
Headline_a423e8888ffe,https://obfuscated.source.example/da5e12612438d45b,No,press conference,951987369,,24,1,
Headline_326f20004b2e,https://obfuscated.source.example/5eeb81418d968491,No,interview,160873953,,24,1,
Headline_45bb39d4ae0d,https://obfuscated.source.example/c7f2a8ff07ffde22,No,press conference,474188413,,24,1,
Headline_0d24f95c8013,https://obfuscated.source.example/1d0288bd0ac7bb96,No,special reports,259241684,,24,1,
Headline_d0ecec2b0301,https://obfuscated.source.example/1d0288bd0ac7bb96,No,interview,301383428,,24,1,
Headline_029c6188bf79,https://obfuscated.source.example/1d0288bd0ac7bb96,No,press conference,305689539,,24,1,
Headline_3347d0c60293,https://obfuscated.source.example/c34c0366d3b1039d,No,speech,974122703,,24,1,
Headline_673dfd794a2f,https://obfuscated.source.example/e1d9aeb4b04b108a,No,speech,14379870,,24,1,
Headline_bd3fb999dd8c,https://obfuscated.source.example/2f8e4a42a7b72e46,No,speech,709346245,,24,1,
Headline_81615040d34a,https://obfuscated.source.example/393d759e24530897,No,speech,299732429,,3,1,
Headline_7ea064657cc1,https://obfuscated.source.example/dca21f99a408c194,No,speech,333391737,,3,1,
Headline_113efa4abd9a,https://obfuscated.source.example/6a67bd24b4bb9105,No,speech,301357424,,3,1,
Headline_18f18a0edf33,https://obfuscated.source.example/ade190d99f6d8a2c,No,speech,494724260,,3,1,
Headline_787492e7cd10,https://obfuscated.source.example/584f80fe5606d6b7,No,special reports,285405394,,24,1,
Headline_238809eab2b5,https://obfuscated.source.example/3215159cf6bc6bf4,No,interview,351361726,,24,1,
Headline_3c3faaa9afeb,https://obfuscated.source.example/34192c073ca987fc,No,speech,139728221,,24,1,
Headline_9c473746e035,https://obfuscated.source.example/836db2858c95e8e7,No,interview,674827313,,24,1,
Headline_9e72f5fa78c2,https://obfuscated.source.example/7732446d5df765e5,No,speech,326693961,,24,1,
Headline_a275582da21c,https://obfuscated.source.example/825e17c2b5afb5bc,No,special reports,569589463,,24,1,
Headline_836c08487f96,https://obfuscated.source.example/825e17c2b5afb5bc,No,interview,66305231,,24,1,
Headline_f68988d05fa2,https://obfuscated.source.example/825e17c2b5afb5bc,No,speech,151601172,,24,1,
Headline_35360be96c0c,https://obfuscated.source.example/0260fa0beaa83b64,No,press conference,288429304,,24,1,
Headline_d6fa95757836,https://obfuscated.source.example/f310ac830c19db34,No,press conference,732299585,,24,1,
Headline_3a1ca5255d01,https://obfuscated.source.example/f92027fbd777ce6d,No,press conference,457797609,,24,1,
Headline_c1ab246bf3a1,https://obfuscated.source.example/1a503121102b6c4a,No,interview,902780697,,24,1,
Headline_a5d52def42e4,https://obfuscated.source.example/a0f56b6497084e87,No,special reports,621251728,,24,1,
Headline_e0a3b27902d8,https://obfuscated.source.example/84adaba5acda91c2,No,press conference,437480424,,24,1,
Headline_fe33d9754d0c,https://obfuscated.source.example/bc9c668cf0e40019,No,press conference,775870499,,24,1,
Headline_87efcc481389,https://obfuscated.source.example/be61ac8b98d6542c,No,press conference,16978355,,24,1,
Headline_25d948b28302,https://obfuscated.source.example/49afbaf38777a993,No,special reports,864581431,,24,1,
Headline_6efc8f88637a,https://obfuscated.source.example/c716d142cc0bc711,No,special reports,115610935,,24,1,
Headline_3e8027971ad2,https://obfuscated.source.example/ec81891e69cfd468,No,special reports,963948366,,24,1,
Headline_c9adb4d78359,https://obfuscated.source.example/fc24ea0f0240bccb,No,interview,603870732,,24,1,
Headline_6d5733e8b955,https://obfuscated.source.example/8ea8ef8b6ca14842,No,interview,175672936,,24,1,
Headline_8c73af6153fd,https://obfuscated.source.example/dadd9bdbc8114211,No,speech,163102048,,24,1,
Headline_3b9a58ae21e6,https://obfuscated.source.example/8b05b3acc99e5fa2,No,speech,704091288,,24,1,
Headline_96e8a1575f60,https://obfuscated.source.example/61805617e2433057,No,speech,64238506,,24,1,
Headline_1e9bcfa6ff69,https://obfuscated.source.example/f0d72cb7ae8fda88,No,interview,638446325,,24,1,
Headline_4bfaacac712d,https://obfuscated.source.example/013f46fa5519103c,No,speech,276290266,,24,1,
